device_id,timestamp,temperature,humidity,air_quality,particle_count,particle_size,shape,type,location,status
EyeCon2_1,2024-12-01 14:06:28.471061,,,,,1726.35,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471066,,,,,3649.94,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471071,,,,,5101.99,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471076,,,,,5457.99,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471080,,,,,5447.79,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471085,,,,,834.85,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471089,,,,,1729.43,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471094,,,,,940.73,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471099,,,,,5068.32,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471103,,,,,1048.02,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471108,,,,,1188.38,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471112,,,,,4758.17,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471117,,,,,3594.44,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471121,,,,,3156.47,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471125,,,,,3668.19,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471130,,,,,3506.46,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471135,,,,,882.38,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471140,,,,,882.61,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471145,,,,,3013.29,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471149,,,,,5458.52,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471153,,,,,498.9,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471158,,,,,4398.03,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471163,,,,,4918.18,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471167,,,,,5468.72,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471171,,,,,3278.6,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471176,,,,,888.27,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471181,,,,,2400.07,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471185,,,,,5253.58,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471190,,,,,3066.0,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471194,,,,,173.73,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471199,,,,,3280.03,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471204,,,,,5045.55,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471208,,,,,1925.46,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471213,,,,,3281.14,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471217,,,,,2389.02,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471222,,,,,3460.79,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471226,,,,,1505.35,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471236,,,,,4829.37,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471241,,,,,3563.32,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471246,,,,,4177.01,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471250,,,,,897.78,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471255,,,,,613.63,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471259,,,,,1789.49,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471263,,,,,3743.27,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471268,,,,,421.3,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471272,,,,,5031.34,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471277,,,,,2292.11,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471281,,,,,4067.41,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471286,,,,,5309.21,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471290,,,,,784.06,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471294,,,,,2098.66,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471299,,,,,114.59,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471303,,,,,4321.78,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471317,,,,,3273.41,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471322,,,,,4424.94,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471326,,,,,3447.79,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471331,,,,,2963.79,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471335,,,,,1945.33,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471340,,,,,5228.24,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471344,,,,,1440.18,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471349,,,,,4795.17,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471353,,,,,3871.4,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471357,,,,,103.12,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471362,,,,,3924.28,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471366,,,,,1110.6,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471371,,,,,4325.82,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471376,,,,,4154.19,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471380,,,,,2362.68,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471385,,,,,1204.43,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471389,,,,,3223.91,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471393,,,,,1026.53,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471398,,,,,2934.92,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471402,,,,,3745.43,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471407,,,,,2317.74,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471411,,,,,534.96,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471416,,,,,886.23,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471421,,,,,1984.26,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471425,,,,,3844.14,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471430,,,,,1899.11,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471435,,,,,2780.64,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471439,,,,,4954.26,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471444,,,,,2029.31,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471448,,,,,4504.23,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471453,,,,,3913.76,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471457,,,,,5341.07,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471461,,,,,635.56,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471466,,,,,4120.5,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471470,,,,,295.92,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471475,,,,,2668.69,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471479,,,,,2148.47,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471484,,,,,5278.37,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471488,,,,,3460.36,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471492,,,,,5219.92,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471497,,,,,961.7,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471501,,,,,4512.65,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471506,,,,,614.47,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471510,,,,,3537.08,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471515,,,,,182.82,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471519,,,,,1397.33,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471524,,,,,5124.68,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471529,,,,,3240.19,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471533,,,,,5242.67,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471538,,,,,1324.38,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471543,,,,,3151.07,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471547,,,,,1027.77,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471551,,,,,976.73,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471556,,,,,5428.39,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471561,,,,,339.62,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471565,,,,,5369.07,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471570,,,,,404.7,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471574,,,,,845.95,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471578,,,,,3033.22,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471583,,,,,4421.03,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471587,,,,,242.35,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471592,,,,,2320.23,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471596,,,,,52.28,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471600,,,,,320.7,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471605,,,,,2589.9,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471614,,,,,3862.61,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471618,,,,,2080.37,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471623,,,,,3069.39,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471627,,,,,1017.11,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471632,,,,,3871.12,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471637,,,,,101.77,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471641,,,,,1864.02,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471646,,,,,3130.9,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471650,,,,,357.58,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471655,,,,,4202.2,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471660,,,,,2762.54,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471665,,,,,3734.59,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471669,,,,,1160.52,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471674,,,,,2311.67,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471678,,,,,2426.91,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471682,,,,,5497.5,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471687,,,,,3611.26,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471691,,,,,3307.59,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471696,,,,,1792.2,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471700,,,,,4854.9,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471705,,,,,847.1,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471709,,,,,2927.46,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471714,,,,,4809.88,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471718,,,,,4333.58,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471723,,,,,462.29,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471728,,,,,2927.48,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471732,,,,,3406.77,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471737,,,,,3160.72,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471742,,,,,2241.13,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471746,,,,,3252.82,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471751,,,,,1352.87,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471755,,,,,4007.98,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471759,,,,,4084.48,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471764,,,,,5316.3,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471768,,,,,4411.85,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471773,,,,,4636.04,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471777,,,,,845.71,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471782,,,,,354.33,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471786,,,,,2177.62,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471791,,,,,5049.01,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471795,,,,,3817.78,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471799,,,,,3327.94,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471804,,,,,2199.6,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471808,,,,,1759.23,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471813,,,,,3590.18,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471817,,,,,3514.33,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471822,,,,,4390.78,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471826,,,,,86.49,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471831,,,,,4234.38,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471835,,,,,1989.38,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471840,,,,,4723.31,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471844,,,,,1282.51,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471849,,,,,2118.49,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471853,,,,,2868.08,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471858,,,,,2887.01,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471862,,,,,5317.46,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471867,,,,,748.06,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471871,,,,,3248.45,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471876,,,,,1399.19,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471880,,,,,3804.48,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471884,,,,,4301.36,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471889,,,,,3901.12,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471894,,,,,2454.6,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471898,,,,,3493.86,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471903,,,,,3577.11,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471907,,,,,571.36,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471912,,,,,460.46,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471916,,,,,5164.15,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471921,,,,,382.95,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471925,,,,,1504.74,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471929,,,,,4718.18,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471934,,,,,1089.31,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471938,,,,,1226.09,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471943,,,,,2813.79,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471947,,,,,4598.94,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471952,,,,,3624.5,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471957,,,,,2292.02,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471961,,,,,2444.14,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471965,,,,,5384.28,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471970,,,,,3241.15,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471975,,,,,2753.8,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471980,,,,,4101.62,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471984,,,,,5393.31,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.471989,,,,,3463.03,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.471993,,,,,593.67,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.471997,,,,,4168.61,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.472002,,,,,1623.32,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.472007,,,,,3164.05,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.472011,,,,,5376.14,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.472016,,,,,5060.23,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.472020,,,,,5474.81,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.472025,,,,,1623.78,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.472029,,,,,4168.99,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.472033,,,,,1720.65,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.472038,,,,,3427.52,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.472043,,,,,5364.78,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.472048,,,,,4075.3,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.472052,,,,,4406.51,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.472057,,,,,375.54,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.472061,,,,,4205.54,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.472065,,,,,2037.05,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.472070,,,,,1024.35,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.472075,,,,,5258.7,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.472079,,,,,812.26,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.472083,,,,,233.2,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.472088,,,,,1423.07,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.472092,,,,,1944.82,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.472097,,,,,4566.34,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.472101,,,,,4607.39,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.472106,,,,,71.15,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.472111,,,,,1748.09,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.472115,,,,,1576.16,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.472120,,,,,1335.6,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.472124,,,,,630.35,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.472129,,,,,4305.33,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.472133,,,,,5042.87,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.472138,,,,,4093.71,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.472142,,,,,4414.2,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.472147,,,,,4242.27,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.472152,,,,,4643.37,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.472156,,,,,4124.96,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.472161,,,,,5394.49,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.472165,,,,,2278.92,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.472169,,,,,2171.14,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_2,2024-12-01 14:06:28.472174,,,,,3114.35,Irregular,Particle Size Sensor,Unknown,Active
EyeCon2_3,2024-12-01 14:06:28.472178,,,,,5230.13,Spherical,Particle Size Sensor,Unknown,Active
EyeCon2_1,2024-12-01 14:06:28.472183,,,,,1011.32,Spherical,Particle Size Sensor,Unknown,Active
